match_id,GoalScorer,OG,TeamScoredStatus,Assist,AssistType,Penalty,Season,TeamScored,TeamConceded,goal_id,is_assisted,goal_type
2023239,Mohamed Helal,False,Home,Saïdou Simporé,Pass,False,2023-2024,Bank El Ahly,Baladiya,20232391,True,Open Play
2023239,Mohamed Bassiouny,False,Home,Issahaku Yakubu,Cross,False,2023-2024,Bank El Ahly,Baladiya,20232392,True,Open Play
2023239,Osama Faisal,False,Home,Mohamed Grendo,Cross,False,2023-2024,Bank El Ahly,Baladiya,20232393,True,Open Play
2023239,Mohamed Grendo,False,Home,,Header,False,2023-2024,Bank El Ahly,Baladiya,20232394,False,Open Play
2023239,Ahmed El Aash,True,Home,Issahaku Yakubu,Corner,False,2023-2024,Bank El Ahly,Baladiya,20232395,True,Own Goal
2023240,Karim Yehia,False,Home,Sherif Dabo,Penalty,True,2023-2024,El Dakhlia,Zed FC,20232401,True,Penalty
2023241,Amr Nasser,False,Home,,Pass,False,2023-2024,Pharco FC,Ittihad Alex,20232411,False,Open Play
2023243,Ali Elfil,False,Away,Mohamed Farouk,Penalty,False,2023-2024,Modern Sport,El Gouna,20232431,True,Open Play
2023243,Joseph Ngwem,False,Away,,Header,True,2023-2024,Modern Sport,El Gouna,20232432,False,Penalty
2023244,Mohamed Desouki,True,Away,,Pass,False,2023-2024,El Masry,Ismaily,20232441,False,Own Goal
2023245,Abdelrahman El Banouby,False,Home,,Cross,False,2023-2024,Zed FC,Talaea El Gaish,20232451,False,Open Play
2023245,Mostafa Ziko,False,Home,Abel Yalew,Penalty,False,2023-2024,Zed FC,Talaea El Gaish,20232452,True,Open Play
2023245,Shady Hussein,False,Home,Mostafa Ziko,Penalty,False,2023-2024,Zed FC,Talaea El Gaish,20232453,True,Open Play
2023245,Godwin Chika,False,Away,,Penalty,False,2023-2024,Talaea El Gaish,Zed FC,20232454,False,Open Play
2023245,Mostafa Saad,False,Home,Shady Hussein,Pass,False,2023-2024,Zed FC,Talaea El Gaish,20232455,True,Open Play
2023246,Yaw Annor,False,Away,,Cross,False,2023-2024,Bank El Ahly,El Mokawloon,20232461,False,Open Play
2023246,Osama Faisal,False,Away,Yaw Annor,Free kick,False,2023-2024,Bank El Ahly,El Mokawloon,20232462,True,Open Play
2023246,Mamadou Ndioko Niass,False,Home,Omar Saviola,Pass,False,2023-2024,El Mokawloon,Bank El Ahly,20232463,True,Open Play
2023246,Serge Arnaud Aka,False,Away,,Cross,False,2023-2024,Bank El Ahly,El Mokawloon,20232464,False,Open Play
2023246,Mohamed Grendo,False,Away,,Cross,False,2023-2024,Bank El Ahly,El Mokawloon,20232465,False,Open Play
2023247,Hussein El Shahat,False,Home,Wessam Abou Ali,Pass,False,2023-2024,Ahly SC,Pharco FC,20232471,True,Open Play
2023247,Hussein El Shahat,False,Home,Taher Mohamed,Cross,False,2023-2024,Ahly SC,Pharco FC,20232472,True,Open Play
2023247,Jefferson Encada,False,Away,,Header,False,2023-2024,Pharco FC,Ahly SC,20232473,False,Open Play
2023249,Mabululu,False,Home,Ahmed Eid,Penalty,True,2023-2024,Ittihad Alex,El Dakhlia,20232491,True,Penalty
2023249,Islam Abdelnaim,False,Away,Sherif Dabo,Pass,False,2023-2024,El Dakhlia,Ittihad Alex,20232492,True,Open Play
2023250,Mostafa Shalaby,False,Home,Zizo,Cross,False,2023-2024,Zamalek,Cleopatra FC,20232501,True,Open Play
2023250,John Ebuka,False,Away,Sodiq Awujoola,Penalty,False,2023-2024,Cleopatra FC,Zamalek,20232502,True,Open Play
2023250,Nabil Dunga,False,Home,,Free kick,False,2023-2024,Zamalek,Cleopatra FC,20232503,False,Open Play
2023250,Sodiq Awujoola,False,Away,Ahmed Yasser Rayan,Free kick,False,2023-2024,Cleopatra FC,Zamalek,20232504,True,Open Play
2023250,Ibrahima Ndiaye,False,Home,Zizo,Free kick,False,2023-2024,Zamalek,Cleopatra FC,20232505,True,Open Play
2023250,Zizo,False,Home,Ibrahima Ndiaye,Free kick,False,2023-2024,Zamalek,Cleopatra FC,20232506,True,Open Play
2023251,Hossam Hassan,False,Home,,Header,True,2023-2024,Smouha,Pyramids FC,20232511,False,Penalty
2023251,Fiston Mayele,False,Away,Karim Hafez,Pass,False,2023-2024,Pyramids FC,Smouha,20232512,True,Open Play
2023251,Mahmoud Marei,False,Away,,Penalty,False,2023-2024,Pyramids FC,Smouha,20232513,False,Open Play
2023251,Fagrie Lakay,False,Away,,Free kick,False,2023-2024,Pyramids FC,Smouha,20232514,False,Open Play
2023251,Fady Farid,False,Home,,Header,False,2023-2024,Smouha,Pyramids FC,20232515,False,Open Play
2023252,Abderrahim Deghmoum,False,Home,Hussein Faisal,Cross,False,2023-2024,El Masry,El Gouna,20232521,True,Open Play
2023252,Arnaud Randrianantenaina,False,Away,,Free kick,False,2023-2024,El Gouna,El Masry,20232522,False,Open Play
2023252,Fakhreddine Ben Youssef,False,Home,Amadou Djoulde Bah,Cross,False,2023-2024,El Masry,El Gouna,20232523,True,Open Play
2023253,Ali Fawzi,False,Home,,Free kick,False,2023-2024,Enppi SC,El Mokawloon,20232531,False,Open Play
2023253,Mohamed Salem,False,Away,,Header,False,2023-2024,El Mokawloon,Enppi SC,20232532,False,Open Play
2023253,Oufa,True,Away,,Header,False,2023-2024,El Mokawloon,Enppi SC,20232533,False,Own Goal
2023253,Ali Fawzi,False,Home,,Penalty,True,2023-2024,Enppi SC,El Mokawloon,20232534,False,Penalty
2023254,Arnold Eba,False,Home,Abdelkabir El Ouadi,Cross,False,2023-2024,Modern Sport,Baladiya,20232541,True,Open Play
2023255,Ahmed Yasser Rayan,False,Home,,Pass,True,2023-2024,Cleopatra FC,Ismaily,20232551,False,Penalty
2023256,Zizo,False,Away,Zizo,Penalty,True,2023-2024,Zamalek,Pharco FC,20232561,True,Penalty
2023256,Shokry Naguib,False,Home,Saif Thierry,Penalty,True,2023-2024,Pharco FC,Zamalek,20232562,True,Penalty
2023257,Wessam Abou Ali,False,Home,Hussein El Shahat,Cross,False,2023-2024,Ahly SC,El Dakhlia,20232571,True,Open Play
2023257,Wessam Abou Ali,False,Home,Moaz El Henawy,Handball,True,2023-2024,Ahly SC,El Dakhlia,20232572,True,Penalty
2023257,Emam Ashour,False,Home,Hussein El Shahat,Pass,False,2023-2024,Ahly SC,El Dakhlia,20232573,True,Open Play
2023257,Mahmoud Ouka,False,Away,Mohamed El Zarif,Pass,False,2023-2024,El Dakhlia,Ahly SC,20232574,True,Open Play
2023257,Emam Ashour,False,Home,Omar Kamal,Pass,False,2023-2024,Ahly SC,El Dakhlia,20232575,True,Open Play
2023259,Yaw Annor,False,Home,Issahaku Yakubu,Pass,False,2023-2024,Bank El Ahly,Smouha,20232591,True,Open Play
2023259,Mostafa El Badry,False,Away,Abubakar Liadi,Cross,False,2023-2024,Smouha,Bank El Ahly,20232592,True,Open Play
2023259,Mohamed Grendo,True,Away,,Cross,False,2023-2024,Smouha,Bank El Ahly,20232593,False,Own Goal
2023260,Ramadan Sobhi,False,Home,,Header,True,2023-2024,Pyramids FC,Zed FC,20232601,False,Penalty
2023260,Mostafa Ziko,False,Away,,Penalty,False,2023-2024,Zed FC,Pyramids FC,20232602,False,Open Play
2023260,Marwan Hamdi,False,Home,Mohamed Hamdi,Pass,False,2023-2024,Pyramids FC,Zed FC,20232603,True,Open Play
2023261,Abdellatif Benkassou,False,Home,Abdelrahman Amer,Header,False,2023-2024,Smouha,Enppi SC,20232611,True,Open Play
2023261,Fady Farid,False,Home,Mohamed Said,Header,False,2023-2024,Smouha,Enppi SC,20232612,True,Open Play
2023262,Saïdou Simporé,False,Away,,Free kick,True,2023-2024,Bank El Ahly,Zed FC,20232621,False,Penalty
2023263,Mido Gaber,False,Away,,Header,True,2023-2024,El Masry,Baladiya,20232631,False,Penalty
2023264,Abdelrahman Magdi,False,Away,,Header,False,2023-2024,Ismaily,Zamalek,20232641,False,Open Play
2023264,Abdallah El Said,False,Home,,Pass,True,2023-2024,Zamalek,Ismaily,20232642,False,Penalty
2023264,Abdallah El Said,False,Home,,Cross,True,2023-2024,Zamalek,Ismaily,20232643,False,Penalty
2023266,Amr Nasser,False,Home,Azmi Ghouma,Cross,False,2023-2024,Pharco FC,El Dakhlia,20232661,True,Open Play
2023266,Amr Nasser,False,Home,Mostafa Hamada,Corner,False,2023-2024,Pharco FC,El Dakhlia,20232662,True,Open Play
2023267,Fagrie Lakay,False,Away,Fiston Mayele,Pass,False,2023-2024,Pyramids FC,Ittihad Alex,20232671,True,Open Play
2023267,Mohamed Hamdi,False,Away,Walid El Karti,Pass,False,2023-2024,Pyramids FC,Ittihad Alex,20232672,True,Open Play
2023267,Fiston Mayele,False,Away,Ibrahim Blati Touré,Pass,False,2023-2024,Pyramids FC,Ittihad Alex,20232673,True,Open Play
2023267,Zalaka,False,Away,Fagrie Lakay,Cross,False,2023-2024,Pyramids FC,Ittihad Alex,20232674,True,Open Play
2023268,Amr El Solia,False,Home,,Header,False,2023-2024,Ahly SC,Talaea El Gaish,20232681,False,Open Play
2023268,Wessam Abou Ali,False,Home,Omar Kamal,Pass,False,2023-2024,Ahly SC,Talaea El Gaish,20232682,True,Open Play
2023269,Abdelkabir El Ouadi,False,Away,Tarek Taha,Free kick,False,2023-2024,Modern Sport,El Mokawloon,20232691,True,Open Play
2023269,Arnold Eba,False,Away,Mahmoud Shaaban,Free kick,False,2023-2024,Modern Sport,El Mokawloon,20232692,True,Open Play
2023269,Mody,False,Home,,Header,True,2023-2024,El Mokawloon,Modern Sport,20232693,False,Penalty
2023272,Ahmed Kendouci,False,Home,Marwan Otaka,Penalty,True,2023-2024,Cleopatra FC,Baladiya,20232721,True,Penalty
2023272,Sodiq Awujoola,False,Home,Marwan Otaka,Cross,False,2023-2024,Cleopatra FC,Baladiya,20232722,True,Open Play
2023272,Sodiq Awujoola,False,Home,Mohamed Tony,Cross,False,2023-2024,Cleopatra FC,Baladiya,20232723,True,Open Play
2023272,Nour Alaa,False,Home,,Header,False,2023-2024,Cleopatra FC,Baladiya,20232724,False,Open Play
2023273,Joseph Ochaya,False,Away,,Pass,True,2023-2024,El Mokawloon,El Masry,20232731,False,Penalty
2023273,Joseph Ochaya,True,Home,,Header,False,2023-2024,El Masry,El Mokawloon,20232732,False,Own Goal
2023274,Mostafa Ziko,False,Away,Ali Gamal,Cross,False,2023-2024,Zed FC,Enppi SC,20232741,True,Open Play
2023274,Abdelrahman El Banouby,False,Away,Mostafa Ziko,Header,False,2023-2024,Zed FC,Enppi SC,20232742,True,Open Play
2023274,Shady Hussein,False,Away,Ahmed El-Saghiri,Cross,False,2023-2024,Zed FC,Enppi SC,20232743,True,Open Play
2023274,Ali Fawzi,False,Home,,Pass,True,2023-2024,Enppi SC,Zed FC,20232744,False,Penalty
2023274,Shady Hussein,False,Away,Ahmed El-Saghiri,Cross,False,2023-2024,Zed FC,Enppi SC,20232745,True,Open Play
2023275,Youssef Obama,False,Away,Omar Gaber,Cross,False,2023-2024,Zamalek,El Dakhlia,20232751,True,Open Play
2023275,Youssef Obama,False,Away,,Penalty,False,2023-2024,Zamalek,El Dakhlia,20232752,False,Open Play
2023275,Ehab Samir,False,Home,,Penalty,True,2023-2024,El Dakhlia,Zamalek,20232753,False,Penalty
2023276,Mohamed Desouki,False,Home,,Penalty,True,2023-2024,Ismaily,El Gouna,20232761,False,Penalty
2023276,Ashraf Magdy,False,Away,,Header,False,2023-2024,El Gouna,Ismaily,20232762,False,Open Play
2023277,Wessam Abou Ali,False,Away,Emam Ashour,Pass,False,2023-2024,Ahly SC,Pyramids FC,20232771,True,Open Play
2023278,Ahmed Atef,False,Home,Mohamed Sadek,Pass,False,2023-2024,Modern Sport,Smouha,20232781,True,Open Play
2023278,Mohamed Sadek,False,Home,Abdelkabir El Ouadi,Penalty,False,2023-2024,Modern Sport,Smouha,20232782,True,Open Play
2023278,Khaled Reda,False,Home,,Free kick,False,2023-2024,Modern Sport,Smouha,20232783,False,Open Play
2023279,Mohamed Hany,False,Away,Himid Mao Mkami,Penalty,False,2023-2024,Talaea El Gaish,El Dakhlia,20232791,True,Open Play
2023280,Hossam Ashraf,False,Home,,Free kick,False,2023-2024,Baladiya,Ismaily,20232801,False,Open Play
2023280,Mohamed Ammar,False,Away,Omar El Saaiy,Header,False,2023-2024,Ismaily,Baladiya,20232802,True,Open Play
2023280,Mohamed Ashraf,False,Home,Ahmed Reda,Free kick,False,2023-2024,Baladiya,Ismaily,20232803,True,Open Play
2023280,Abdelrahman Magdi,False,Away,,Cross,False,2023-2024,Ismaily,Baladiya,20232804,False,Open Play
2023280,Hossam Ashraf,False,Home,,Free kick,True,2023-2024,Baladiya,Ismaily,20232805,False,Penalty
2023280,Abdo Semana,False,Home,Hossam Hassan,Penalty,False,2023-2024,Baladiya,Ismaily,20232806,True,Open Play
2023281,Ahmed Sherif,False,Home,Shokry Naguib,Pass,False,2023-2024,Pharco FC,Pyramids FC,20232811,True,Open Play
2023281,Shokry Naguib,False,Home,Ahmed Sherif,Free kick,False,2023-2024,Pharco FC,Pyramids FC,20232812,True,Open Play
2023281,Fagrie Lakay,False,Away,,Pass,False,2023-2024,Pyramids FC,Pharco FC,20232813,False,Open Play
2023281,Ibrahim Blati Touré,False,Away,Fagrie Lakay,Header,False,2023-2024,Pyramids FC,Pharco FC,20232814,True,Open Play
2023283,Shady Hussein,False,Home,,Header,False,2023-2024,Zed FC,Modern Sport,20232831,False,Open Play
2023283,Abdelkabir El Ouadi,False,Away,Ahmed Atef,Cross,False,2023-2024,Modern Sport,Zed FC,20232832,True,Open Play
2023283,Arnold Eba,False,Away,Abdelkabir El Ouadi,Cross,False,2023-2024,Modern Sport,Zed FC,20232833,True,Open Play
2023283,Dilson,False,Home,,Pass,False,2023-2024,Zed FC,Modern Sport,20232834,False,Open Play
2023283,Dilson,False,Home,Rafaat Khalil,Header,False,2023-2024,Zed FC,Modern Sport,20232835,True,Open Play
2023284,John Ebuka,False,Away,Ahmed El Armouty,Header,False,2023-2024,Cleopatra FC,El Mokawloon,20232841,True,Open Play
2023284,Joackiam Ojera,False,Home,Mohamed Salem,Cross,False,2023-2024,El Mokawloon,Cleopatra FC,20232842,True,Open Play
2023285,Hossam Hassan,False,Home,Abubakar Liadi,Free kick,False,2023-2024,Smouha,El Masry,20232851,True,Open Play
2023286,Wessam Abou Ali,False,Home,,Penalty,False,2023-2024,Ahly SC,Bank El Ahly,20232861,False,Open Play
2023287,Hamza Mathlouthi,False,Home,,Pass,True,2023-2024,Zamalek,El Gouna,20232871,False,Penalty
2023288,Abdelrahman Amer,False,Away,,Penalty,False,2023-2024,Smouha,Cleopatra FC,20232881,False,Open Play
2023289,Abdelkabir El Ouadi,False,Home,,Header,False,2023-2024,Modern Sport,Ittihad Alex,20232891,False,Open Play
2023289,Ahmed Adel,False,Away,Bekale Aubame,Penalty,False,2023-2024,Ittihad Alex,Modern Sport,20232892,True,Open Play
2023290,Mohamed Salem,False,Away,,Header,False,2023-2024,El Mokawloon,Ismaily,20232901,False,Open Play
2023290,Abdelrahman Magdi,False,Home,,Penalty,True,2023-2024,Ismaily,El Mokawloon,20232902,False,Penalty
2023291,Arnaud Randrianantenaina,False,Home,Ashraf Magdy,Pass,False,2023-2024,El Gouna,Baladiya,20232911,True,Open Play
2023291,Mohamed Ashraf,False,Away,Ahmed Reda,Cross,False,2023-2024,Baladiya,El Gouna,20232912,True,Open Play
2023291,Arnaud Randrianantenaina,False,Home,Gabriel Chukwudi,Free kick,False,2023-2024,El Gouna,Baladiya,20232913,True,Open Play
2023293,Mostafa Ziko,False,Away,Ahmed Sayed,Cross,False,2023-2024,Zed FC,El Masry,20232931,True,Open Play
2023294,Omar El Said,False,Away,Ahmed Samir,Header,False,2023-2024,Talaea El Gaish,Zamalek,20232941,True,Open Play
2023294,Samson Akinyoola,False,Home,Sayed Abdallah,Pass,False,2023-2024,Zamalek,Talaea El Gaish,20232942,True,Open Play
2023294,Kareem Tarek,False,Away,Islam Mohareb,Pass,False,2023-2024,Talaea El Gaish,Zamalek,20232943,True,Open Play
2023294,Mohamed Hamdi,False,Away,,Penalty,True,2023-2024,Talaea El Gaish,Zamalek,20232944,False,Penalty
2023295,Marwan Hamdi,False,Home,Mohamed Reda,Penalty,False,2023-2024,Pyramids FC,El Dakhlia,20232951,True,Open Play
2023296,Ahmed Nader Hawash,False,Home,Mohamed Sherif,Cross,False,2023-2024,Enppi SC,Ahly SC,20232961,True,Open Play
2023296,Kahraba,False,Away,,Header,False,2023-2024,Ahly SC,Enppi SC,20232962,False,Open Play
2023297,Fiston Mayele,False,Away,,Free kick,False,2023-2024,Pyramids FC,Talaea El Gaish,20232971,False,Open Play
2023297,Fiston Mayele,False,Away,,Header,False,2023-2024,Pyramids FC,Talaea El Gaish,20232972,False,Open Play
2023297,Kareem Tarek,False,Home,Mohamed Hamdi,Pass,False,2023-2024,Talaea El Gaish,Pyramids FC,20232973,True,Open Play
2023297,Mohamed Reda,False,Away,Zalaka,Pass,False,2023-2024,Pyramids FC,Talaea El Gaish,20232974,True,Open Play
2023297,Ahmed Meteb,False,Home,,Cross,False,2023-2024,Talaea El Gaish,Pyramids FC,20232975,False,Open Play
2023297,Zalaka,False,Away,Ibrahim Blati Touré,Penalty,False,2023-2024,Pyramids FC,Talaea El Gaish,20232976,True,Open Play
2023297,Fiston Mayele,False,Away,,Header,False,2023-2024,Pyramids FC,Talaea El Gaish,20232977,False,Open Play
2023298,Hossam Hassan,False,Home,,Header,False,2023-2024,Smouha,Ismaily,20232981,False,Open Play
2023298,Fady Farid,False,Home,Mostafa El Badry,Penalty,True,2023-2024,Smouha,Ismaily,20232982,True,Penalty
2023300,Omar Kamal,False,Home,Mohamed Raafat,Cross,False,2023-2024,Ahly SC,Modern Sport,20233001,True,Open Play
2023300,Abdelkabir El Ouadi,False,Away,Mohamed Sadek,Cross,False,2023-2024,Modern Sport,Ahly SC,20233002,True,Open Play
2023300,Arnold Eba,False,Away,Tarek Taha,Cross,False,2023-2024,Modern Sport,Ahly SC,20233003,True,Open Play
2023301,Wahid Mohsen,False,Home,,Pass,False,2023-2024,Baladiya,Zamalek,20233011,False,Open Play
2023301,Shikabala,False,Away,Mohamed Ashraf Roqa,Penalty,False,2023-2024,Zamalek,Baladiya,20233012,True,Open Play
2023301,Nasser Mansy,False,Away,Mohamed Ashraf Roqa,Header,False,2023-2024,Zamalek,Baladiya,20233013,True,Open Play
2023301,Hamza Magdi,False,Home,Abdo Semana,Pass,False,2023-2024,Baladiya,Zamalek,20233014,True,Open Play
2023303,Ayman Mukka,False,Away,,Free kick,False,2023-2024,El Gouna,El Mokawloon,20233031,False,Open Play
2023304,Mohamed El Shami,False,Away,Youssef El Gohary,Header,False,2023-2024,El Masry,Ittihad Alex,20233041,True,Open Play
2023304,Salah Mohsen,False,Away,Mido Gaber,Free kick,False,2023-2024,El Masry,Ittihad Alex,20233042,True,Open Play
2023305,Rasheed Ahmed,False,Home,,Pass,False,2023-2024,Zed FC,Cleopatra FC,20233051,False,Open Play
2023305,Mohamed Samir,False,Home,,Pass,True,2023-2024,Zed FC,Cleopatra FC,20233052,False,Penalty
2023305,Saad Samir,False,Away,,Free kick,True,2023-2024,Cleopatra FC,Zed FC,20233053,False,Penalty
2023305,Ahmed Yasser Rayan,False,Away,,Header,False,2023-2024,Cleopatra FC,Zed FC,20233054,False,Open Play
2024000,Mahmoud Saber,False,Away,Hossam Hassan,Pass,False,2024-2025,Smouha,Harras Hodoud,20240001,True,Open Play
2024000,Mohamed Ashraf Roqa,False,Home,Mohamed Rabia,Handball,True,2024-2025,Harras Hodoud,Smouha,20240002,True,Penalty
2024000,Abdelkabir El Ouadi,False,Away,,Cross,False,2024-2025,Smouha,Harras Hodoud,20240003,False,Open Play
2024000,Hossam Hassan,False,Away,,Pass,False,2024-2025,Smouha,Harras Hodoud,20240004,False,Open Play
2024001,Salah Mohsen,False,Away,Mohamed Makhlouf,Cross,False,2024-2025,El Masry,Talaea El Gaish,20240011,True,Open Play
2024001,Mahmoud Hamada,False,Away,Abderrahim Deghmoum,Pass,False,2024-2025,El Masry,Talaea El Gaish,20240012,True,Open Play
2024004,Emmanuel Apeh,False,Away,,Free kick,False,2024-2025,Ittihad Alex,Pharco FC,20240041,False,Open Play
2024005,Gabriel Chukwudi,False,Away,Rashad El Metwaly,Pass,False,2024-2025,Petrojet,Pyramids FC,20240051,True,Open Play
2024005,Fiston Mayele,False,Home,Sodiq Awujoola,Throw-in,False,2024-2025,Pyramids FC,Petrojet,20240052,True,Open Play
2024006,Nasser Maher,False,Home,Abdallah El Said,Free kick,False,2024-2025,Zamalek,Bank El Ahly,20240061,True,Open Play
2024006,Mohamed Helal,False,Away,Yaw Annor,Penalty,True,2024-2025,Bank El Ahly,Zamalek,20240062,True,Penalty
2024006,Nasser Mansy,False,Home,Nasser Maher,Cross,False,2024-2025,Zamalek,Bank El Ahly,20240063,True,Open Play
2024006,Mohamed Helal,False,Away,Yaw Annor,Penalty,True,2024-2025,Bank El Ahly,Zamalek,20240064,True,Penalty
2024006,Abdallah El Said,False,Home,Sayed Abdallah,Handball,True,2024-2025,Zamalek,Bank El Ahly,20240065,True,Penalty
2024008,Hussein El Shahat,False,Home,,Free kick,False,2024-2025,Ahly SC,Cleopatra FC,20240081,False,Open Play
2024008,Ahmed Belhadji,False,Away,Zalaka,Penalty,True,2024-2025,Cleopatra FC,Ahly SC,20240082,True,Penalty
2024008,Wessam Abou Ali,False,Home,,Penalty,False,2024-2025,Ahly SC,Cleopatra FC,20240083,False,Open Play
2024008,Wessam Abou Ali,False,Home,Taher Mohamed,Cross,False,2024-2025,Ahly SC,Cleopatra FC,20240084,True,Open Play
2024008,Hussein El Shahat,False,Home,Emam Ashour,Pass,False,2024-2025,Ahly SC,Cleopatra FC,20240085,True,Open Play
2024008,Taher Mohamed,False,Home,Wessam Abou Ali,Pass,False,2024-2025,Ahly SC,Cleopatra FC,20240086,True,Open Play
2024008,Ahmed Kendouci,False,Away,Islam Issa,Cross,False,2024-2025,Cleopatra FC,Ahly SC,20240087,True,Open Play
2024009,Emad Fathi,False,Away,Kareem Tarek,Pass,False,2024-2025,Talaea El Gaish,El Mahalla,20240091,True,Open Play
2024009,Godwin Chika,False,Away,,Header,True,2024-2025,Talaea El Gaish,El Mahalla,20240092,False,Penalty
2024009,Mohamed Ali Ben Hammouda,False,Home,,Cross,False,2024-2025,El Mahalla,Talaea El Gaish,20240093,False,Open Play
2024009,Ahmed El Sheikh,False,Away,Ahmed Samir,Pass,False,2024-2025,Talaea El Gaish,El Mahalla,20240094,True,Open Play
2024009,Mohamed Ali Ben Hammouda,False,Home,,Penalty,False,2024-2025,El Mahalla,Talaea El Gaish,20240095,False,Open Play
2024010,Fady Farid,False,Home,Karim El Deeb,Cross,False,2024-2025,Ittihad Alex,Harras Hodoud,20240101,True,Open Play
2024011,Taher Mohamed,False,Away,Omar Kamal,Pass,False,2024-2025,Ahly SC,Zed FC,20240111,True,Open Play
2024012,Nasser Mansy,False,Away,,Penalty,False,2024-2025,Zamalek,Smouha,20240121,False,Open Play
2024012,Mostafa Shalaby,False,Away,Hamza Mathlouthi,Header,False,2024-2025,Zamalek,Smouha,20240122,True,Open Play
2024013,Ali Zazaa,False,Away,,Header,False,2024-2025,Modern Sport,Petrojet,20240131,False,Open Play
2024013,Badr Mousa,False,Home,,Cross,False,2024-2025,Petrojet,Modern Sport,20240132,False,Open Play
2024014,Ahmed Atef,False,Away,Mostafa Fathi,Cross,False,2024-2025,Pyramids FC,Enppi SC,20240141,True,Open Play
2024014,Ahmed Atef,False,Away,Fiston Mayele,Cross,False,2024-2025,Pyramids FC,Enppi SC,20240142,True,Open Play
2024014,Ali Fawzi,False,Home,Mahmoud Marei,Handball,True,2024-2025,Enppi SC,Pyramids FC,20240143,True,Penalty
2024017,Fagrie Lakay,False,Home,Ahmed Belhadji,Pass,False,2024-2025,Cleopatra FC,Ismaily,20240171,True,Open Play
2024018,Ahmed Kalosha,False,Away,Mostafa Shakshak,Pass,False,2024-2025,Enppi SC,Pharco FC,20240181,True,Open Play
2024018,Amr Nasser,False,Home,,Cross,True,2024-2025,Pharco FC,Enppi SC,20240182,False,Penalty
2024018,Amr Nasser,False,Home,Yassin Marei,Header,False,2024-2025,Pharco FC,Enppi SC,20240183,True,Open Play
2024018,Ali Fawzi,False,Away,,Pass,True,2024-2025,Enppi SC,Pharco FC,20240184,False,Penalty
2024018,Mahmoud Gehad,False,Home,Mohamed Fakhri,Cross,False,2024-2025,Pharco FC,Enppi SC,20240185,True,Open Play
2024018,Ahmed Sherif,False,Home,,Penalty,False,2024-2025,Pharco FC,Enppi SC,20240186,False,Open Play
2024018,Ali Fawzi,False,Away,,Header,True,2024-2025,Enppi SC,Pharco FC,20240187,False,Penalty
2024019,Mohamed Abdelghani,False,Away,Issahaku Yakubu,Penalty,False,2024-2025,Bank El Ahly,Pyramids FC,20240191,True,Open Play
2024019,Mostafa Fathi,False,Home,Marwan Hamdi,Cross,False,2024-2025,Pyramids FC,Bank El Ahly,20240192,True,Open Play
2024019,Sodiq Awujoola,False,Home,Mostafa Fathi,Penalty,False,2024-2025,Pyramids FC,Bank El Ahly,20240193,True,Open Play
2024019,Sodiq Awujoola,False,Home,,Penalty,False,2024-2025,Pyramids FC,Bank El Ahly,20240194,False,Open Play
2024020,Amr El Solia,False,Home,Taher Mohamed,Penalty,True,2024-2025,Ahly SC,Ittihad Alex,20240201,True,Penalty
2024020,Bekale Aubame,False,Away,,Cross,False,2024-2025,Ittihad Alex,Ahly SC,20240202,False,Open Play
2024022,Abdo Yehia,False,Away,Khaled El Akhmimi,Pass,False,2024-2025,El Mahalla,El Gouna,20240221,True,Open Play
2024023,Mohamed El Shami,False,Away,Salah Mohsen,Free kick,False,2024-2025,El Masry,Zamalek,20240231,True,Open Play
2024024,Ali El Malawany,False,Home,Khaled Al-Nabris,Cross,False,2024-2025,Ismaily,Petrojet,20240241,True,Open Play
2024027,Abdelrahman El Banouby,False,Home,Sameh Ibrahim,Header,False,2024-2025,Zed FC,Harras Hodoud,20240271,True,Open Play
2024027,Mostafa Ziko,False,Home,Shady Hussein,Pass,False,2024-2025,Zed FC,Harras Hodoud,20240272,True,Open Play
2024028,Zalaka,False,Home,Ahmed Kendouci,Header,False,2024-2025,Cleopatra FC,Modern Sport,20240281,True,Open Play
2024028,Islam Issa,False,Home,Zalaka,Penalty,False,2024-2025,Cleopatra FC,Modern Sport,20240282,True,Open Play
2024028,Zalaka,False,Home,Islam Issa,Free kick,False,2024-2025,Cleopatra FC,Modern Sport,20240283,True,Open Play
2024028,Joseph Ngwem,False,Away,,Cross,False,2024-2025,Modern Sport,Cleopatra FC,20240284,False,Open Play
2024028,Zalaka,False,Home,Ahmed Kendouci,Penalty,False,2024-2025,Cleopatra FC,Modern Sport,20240285,True,Open Play
2024029,Riga,False,Away,,Penalty,False,2024-2025,Talaea El Gaish,Ittihad Alex,20240291,False,Open Play
2024032,Mostafa Shakshak,False,Home,Khaled Ahmed,Pass,False,2024-2025,Enppi SC,Ismaily,20240321,True,Open Play
2024033,Mohamed El Shami,False,Home,Mohamed Makhlouf,Cross,False,2024-2025,El Masry,Pyramids FC,20240331,True,Open Play
2024034,Mahmoud Gehad,False,Away,,Penalty,False,2024-2025,Pharco FC,Petrojet,20240341,False,Open Play
2024034,Walid Farag,False,Away,,Free kick,False,2024-2025,Pharco FC,Petrojet,20240342,False,Open Play
2024034,Rashad El Metwaly,False,Home,Gabriel Chukwudi,Penalty,True,2024-2025,Petrojet,Pharco FC,20240343,True,Penalty
2024035,Nasser Mansy,False,Away,Abdallah El Said,Cross,False,2024-2025,Zamalek,El Mahalla,20240351,True,Open Play
