match_id,Season,match_date,match_month_name,gameweek,home_team,away_team,home_goals,away_goals,goal_diff,total_goals,match_status,is_derby,is_season_complete
2022225,2022-2023,4/17/2023,April,26,Smouha,Ahly SC,0,2,-2,2,AwayWin,FALSE,TRUE
2022226,2022-2023,4/17/2023,April,26,Zamalek,El Mokawloon,2,2,0,4,Tie,FALSE,TRUE
2022227,2022-2023,4/18/2023,April,26,Enppi SC,Aswan SC,2,0,2,2,HomeWin,FALSE,TRUE
2022228,2022-2023,4/18/2023,April,26,Pyramids FC,El Dakhlia,2,0,2,2,HomeWin,FALSE,TRUE
2022229,2022-2023,4/19/2023,April,26,Bank El Ahly,Harras Hodoud,1,0,1,1,HomeWin,FALSE,TRUE
2022230,2022-2023,4/19/2023,April,26,Talaea El Gaish,Modern Sport,0,0,0,0,Tie,FALSE,TRUE
2022231,2022-2023,4/19/2023,April,26,Pharco FC,El Mahalla,3,1,2,4,HomeWin,FALSE,TRUE
2022232,2022-2023,4/20/2023,April,26,El Masry,Ismaily,1,2,-1,3,AwayWin,FALSE,TRUE
2022233,2022-2023,4/20/2023,April,26,Cleopatra FC,Ittihad Alex,0,0,0,0,Tie,FALSE,TRUE
2022234,2022-2023,5/2/2023,May,27,El Mahalla,Smouha,0,2,-2,2,AwayWin,FALSE,TRUE
2022235,2022-2023,5/2/2023,May,27,El Dakhlia,Enppi SC,1,1,0,2,Tie,FALSE,TRUE
2022236,2022-2023,5/3/2023,May,27,Aswan SC,El Masry,3,1,2,4,HomeWin,FALSE,TRUE
2022237,2022-2023,5/4/2023,May,27,Harras Hodoud,Talaea El Gaish,2,3,-1,5,AwayWin,FALSE,TRUE
2022238,2022-2023,5/4/2023,May,27,El Mokawloon,Bank El Ahly,1,1,0,2,Tie,FALSE,TRUE
2022239,2022-2023,5/4/2023,May,27,Modern Sport,Pharco FC,0,0,0,0,Tie,FALSE,TRUE
2022240,2022-2023,5/13/2023,May,27,Ismaily,Zamalek,2,1,1,3,HomeWin,FALSE,TRUE
2022241,2022-2023,5/29/2023,May,27,Ittihad Alex,Pyramids FC,1,2,-1,3,AwayWin,FALSE,TRUE
2022242,2022-2023,5/29/2023,May,27,Ahly SC,Cleopatra FC,1,0,1,1,HomeWin,FALSE,TRUE
2022243,2022-2023,5/14/2023,May,28,Cleopatra FC,El Mahalla,0,0,0,0,Tie,FALSE,TRUE
2022244,2022-2023,5/15/2023,May,28,El Masry,El Dakhlia,1,1,0,2,Tie,FALSE,TRUE
2022245,2022-2023,5/15/2023,May,28,Enppi SC,Ittihad Alex,1,0,1,1,HomeWin,FALSE,TRUE
2022246,2022-2023,5/16/2023,May,28,Harras Hodoud,El Mokawloon,0,2,-2,2,AwayWin,FALSE,TRUE
2022247,2022-2023,5/16/2023,May,28,Smouha,Modern Sport,1,1,0,2,Tie,FALSE,TRUE
2022248,2022-2023,5/16/2023,May,28,Talaea El Gaish,Pharco FC,2,2,0,4,Tie,FALSE,TRUE
2022249,2022-2023,5/17/2023,May,28,Bank El Ahly,Ismaily,2,0,2,2,HomeWin,FALSE,TRUE
2022250,2022-2023,5/18/2023,May,28,Zamalek,Aswan SC,1,0,1,1,HomeWin,FALSE,TRUE
2022251,2022-2023,7/23/2023,July,28,Pyramids FC,Ahly SC,3,0,3,3,HomeWin,FALSE,TRUE
2022252,2022-2023,5/21/2023,May,29,Ismaily,Harras Hodoud,1,0,1,1,HomeWin,FALSE,TRUE
2022253,2022-2023,5/21/2023,May,29,El Mahalla,Pyramids FC,0,2,-2,2,AwayWin,FALSE,TRUE
2022254,2022-2023,5/22/2023,May,29,El Mokawloon,Talaea El Gaish,0,0,0,0,Tie,FALSE,TRUE
2022255,2022-2023,5/22/2023,May,29,Ittihad Alex,El Masry,1,2,-1,3,AwayWin,FALSE,TRUE
2022256,2022-2023,5/22/2023,May,29,El Dakhlia,Zamalek,1,1,0,2,Tie,FALSE,TRUE
2022257,2022-2023,5/23/2023,May,29,Aswan SC,Bank El Ahly,1,2,-1,3,AwayWin,FALSE,TRUE
2022258,2022-2023,5/23/2023,May,29,Pharco FC,Smouha,1,0,1,1,HomeWin,FALSE,TRUE
2022259,2022-2023,5/23/2023,May,29,Ahly SC,Enppi SC,2,0,2,2,HomeWin,FALSE,TRUE
2022260,2022-2023,5/24/2023,May,29,Modern Sport,Cleopatra FC,1,0,1,1,HomeWin,FALSE,TRUE
2022261,2022-2023,5/31/2023,May,30,Bank El Ahly,El Dakhlia,3,1,2,4,HomeWin,FALSE,TRUE
2022262,2022-2023,5/31/2023,May,30,El Mokawloon,Ismaily,2,2,0,4,Tie,FALSE,TRUE
2022263,2022-2023,6/1/2023,June,30,Harras Hodoud,Aswan SC,1,0,1,1,HomeWin,FALSE,TRUE
2022264,2022-2023,6/1/2023,June,30,Enppi SC,El Mahalla,1,0,1,1,HomeWin,FALSE,TRUE
2022265,2022-2023,6/2/2023,June,30,Cleopatra FC,Pharco FC,0,0,0,0,Tie,FALSE,TRUE
2022266,2022-2023,6/2/2023,June,30,Pyramids FC,Modern Sport,1,0,1,1,HomeWin,FALSE,TRUE
2022267,2022-2023,6/3/2023,June,30,Talaea El Gaish,Smouha,2,0,2,2,HomeWin,FALSE,TRUE
2022268,2022-2023,6/5/2023,June,30,Zamalek,Ittihad Alex,2,1,1,3,HomeWin,FALSE,TRUE
2022269,2022-2023,7/26/2023,July,30,El Masry,Ahly SC,0,0,0,0,Tie,FALSE,TRUE
2022270,2022-2023,6/6/2023,June,31,El Dakhlia,Harras Hodoud,1,1,0,2,Tie,FALSE,TRUE
2022271,2022-2023,6/6/2023,June,31,Pharco FC,Pyramids FC,0,1,-1,1,AwayWin,FALSE,TRUE
2022272,2022-2023,6/6/2023,June,31,Modern Sport,Enppi SC,1,0,1,1,HomeWin,FALSE,TRUE
2022273,2022-2023,6/7/2023,June,31,El Mahalla,El Masry,1,1,0,2,Tie,FALSE,TRUE
2022274,2022-2023,6/7/2023,June,31,Smouha,Cleopatra FC,2,2,0,4,Tie,FALSE,TRUE
2022275,2022-2023,6/8/2023,June,31,Ismaily,Talaea El Gaish,0,1,-1,1,AwayWin,FALSE,TRUE
2022276,2022-2023,6/8/2023,June,31,Aswan SC,El Mokawloon,1,1,0,2,Tie,FALSE,TRUE
2022277,2022-2023,6/9/2023,June,31,Ittihad Alex,Bank El Ahly,0,0,0,0,Tie,FALSE,TRUE
2022278,2022-2023,7/13/2023,July,31,Ahly SC,Zamalek,4,1,3,5,HomeWin,TRUE,TRUE
2022279,2022-2023,6/27/2023,June,32,Zamalek,El Mahalla,2,0,2,2,HomeWin,FALSE,TRUE
2022280,2022-2023,6/28/2023,June,32,El Masry,Modern Sport,2,0,2,2,HomeWin,FALSE,TRUE
2022281,2022-2023,6/28/2023,June,32,Pyramids FC,Smouha,5,2,3,7,HomeWin,FALSE,TRUE
2022282,2022-2023,6/29/2023,June,32,Ismaily,Aswan SC,1,1,0,2,Tie,FALSE,TRUE
2022283,2022-2023,6/29/2023,June,32,Bank El Ahly,Ahly SC,0,3,-3,3,AwayWin,FALSE,TRUE
2022284,2022-2023,6/30/2023,June,32,Enppi SC,Pharco FC,2,1,1,3,HomeWin,FALSE,TRUE
2022285,2022-2023,6/30/2023,June,32,El Mokawloon,El Dakhlia,0,1,-1,1,AwayWin,FALSE,TRUE
2022286,2022-2023,6/30/2023,June,32,Talaea El Gaish,Cleopatra FC,0,0,0,0,Tie,FALSE,TRUE
2022287,2022-2023,7/1/2023,July,32,Harras Hodoud,Ittihad Alex,2,2,0,4,Tie,FALSE,TRUE
2022288,2022-2023,7/8/2023,July,33,Modern Sport,Zamalek,2,3,-1,5,AwayWin,FALSE,TRUE
2022289,2022-2023,7/9/2023,July,33,Pharco FC,El Masry,0,3,-3,3,AwayWin,FALSE,TRUE
2022290,2022-2023,7/10/2023,July,33,El Mahalla,Bank El Ahly,0,0,0,0,Tie,FALSE,TRUE
2022291,2022-2023,7/10/2023,July,33,El Dakhlia,Ismaily,0,1,-1,1,AwayWin,FALSE,TRUE
2022292,2022-2023,7/10/2023,July,33,Talaea El Gaish,Aswan SC,1,0,1,1,HomeWin,FALSE,TRUE
2022293,2022-2023,7/10/2023,July,33,Cleopatra FC,Pyramids FC,2,1,1,3,HomeWin,FALSE,TRUE
2022294,2022-2023,7/11/2023,July,33,Smouha,Enppi SC,2,1,1,3,HomeWin,FALSE,TRUE
2022295,2022-2023,7/12/2023,July,33,Ittihad Alex,El Mokawloon,0,0,0,0,Tie,FALSE,TRUE
2022296,2022-2023,7/19/2023,July,33,Ahly SC,Harras Hodoud,1,1,0,2,Tie,FALSE,TRUE
2022297,2022-2023,7/14/2023,July,34,Aswan SC,El Dakhlia,2,4,-2,6,AwayWin,FALSE,TRUE
2022298,2022-2023,7/14/2023,July,34,Harras Hodoud,El Mahalla,2,1,1,3,HomeWin,FALSE,TRUE
2022299,2022-2023,7/14/2023,July,34,Bank El Ahly,Modern Sport,1,0,1,1,HomeWin,FALSE,TRUE
2022300,2022-2023,7/14/2023,July,34,Pyramids FC,Talaea El Gaish,4,2,2,6,HomeWin,FALSE,TRUE
2022301,2022-2023,7/15/2023,July,34,Enppi SC,Cleopatra FC,1,0,1,1,HomeWin,FALSE,TRUE
2022302,2022-2023,7/15/2023,July,34,El Masry,Smouha,0,1,-1,1,AwayWin,FALSE,TRUE
2022303,2022-2023,7/15/2023,July,34,Ismaily,Ittihad Alex,4,1,3,5,HomeWin,FALSE,TRUE
2022304,2022-2023,7/16/2023,July,34,El Mokawloon,Ahly SC,1,4,-3,5,AwayWin,FALSE,TRUE
2022305,2022-2023,7/16/2023,July,34,Zamalek,Pharco FC,2,2,0,4,Tie,FALSE,TRUE
2023000,2023-2024,9/18/2023,September,1,Talaea El Gaish,Bank El Ahly,2,0,2,2,HomeWin,FALSE,TRUE
2023001,2023-2024,9/19/2023,September,1,Zed FC,Ismaily,1,0,1,1,HomeWin,FALSE,TRUE
2023002,2023-2024,9/19/2023,September,1,Ahly SC,El Masry,4,0,4,4,HomeWin,FALSE,TRUE
2023003,2023-2024,9/20/2023,September,1,El Dakhlia,Enppi SC,1,0,1,1,HomeWin,FALSE,TRUE
2023004,2023-2024,9/20/2023,September,1,El Mokawloon,Baladiya,0,2,-2,2,AwayWin,FALSE,TRUE
2023005,2023-2024,9/20/2023,September,1,Smouha,El Gouna,1,1,0,2,Tie,FALSE,TRUE
2023006,2023-2024,9/21/2023,September,1,Pharco FC,Modern Sport,0,2,-2,2,AwayWin,FALSE,TRUE
2023007,2023-2024,9/21/2023,September,1,Ittihad Alex,Cleopatra FC,1,0,1,1,HomeWin,FALSE,TRUE
2023008,2023-2024,9/21/2023,September,1,Pyramids FC,Zamalek,2,2,0,4,Tie,FALSE,TRUE
2023009,2023-2024,9/25/2023,September,2,Bank El Ahly,Pyramids FC,0,1,-1,1,AwayWin,FALSE,TRUE
2023010,2023-2024,9/25/2023,September,2,Zamalek,El Mokawloon,1,1,0,2,Tie,FALSE,TRUE
2023011,2023-2024,9/26/2023,September,2,Baladiya,Smouha,0,2,-2,2,AwayWin,FALSE,TRUE
2023012,2023-2024,9/26/2023,September,2,Modern Sport,El Dakhlia,2,1,1,3,HomeWin,FALSE,TRUE
2023013,2023-2024,9/27/2023,September,2,Enppi SC,Talaea El Gaish,0,0,0,0,Tie,FALSE,TRUE
2023014,2023-2024,9/27/2023,September,2,Cleopatra FC,Ahly SC,1,2,-1,3,AwayWin,FALSE,TRUE
2023015,2023-2024,9/27/2023,September,2,El Gouna,Zed FC,0,1,-1,1,AwayWin,FALSE,TRUE
2023016,2023-2024,9/28/2023,September,2,El Masry,Pharco FC,1,0,1,1,HomeWin,FALSE,TRUE
2023017,2023-2024,9/28/2023,September,2,Ismaily,Ittihad Alex,3,1,2,4,HomeWin,FALSE,TRUE
2023018,2023-2024,10/5/2023,October,3,Zed FC,Baladiya,3,3,0,6,Tie,FALSE,TRUE
2023019,2023-2024,10/5/2023,October,3,Smouha,El Mokawloon,2,1,1,3,HomeWin,FALSE,TRUE
2023020,2023-2024,10/6/2023,October,3,Ittihad Alex,El Gouna,2,2,0,4,Tie,FALSE,TRUE
2023021,2023-2024,10/6/2023,October,3,Pharco FC,Cleopatra FC,2,2,0,4,Tie,FALSE,TRUE
2023022,2023-2024,10/7/2023,October,3,El Dakhlia,El Masry,1,3,-2,4,AwayWin,FALSE,TRUE
2023023,2023-2024,10/7/2023,October,3,Bank El Ahly,Zamalek,1,2,-1,3,AwayWin,FALSE,TRUE
2023024,2023-2024,10/7/2023,October,3,Talaea El Gaish,Modern Sport,0,2,-2,2,AwayWin,FALSE,TRUE
2023025,2023-2024,10/8/2023,October,3,Ahly SC,Ismaily,3,1,2,4,HomeWin,FALSE,TRUE
2023026,2023-2024,10/8/2023,October,3,Pyramids FC,Enppi SC,1,0,1,1,HomeWin,FALSE,TRUE
2023027,2023-2024,10/20/2023,October,4,El Masry,Talaea El Gaish,1,0,1,1,HomeWin,FALSE,TRUE
2023028,2023-2024,10/20/2023,October,4,Cleopatra FC,El Dakhlia,4,0,4,4,HomeWin,FALSE,TRUE
2023029,2023-2024,10/21/2023,October,4,Baladiya,Ittihad Alex,2,2,0,4,Tie,FALSE,TRUE
2023030,2023-2024,10/21/2023,October,4,Zamalek,Smouha,5,1,4,6,HomeWin,FALSE,TRUE
2023031,2023-2024,10/21/2023,October,4,Enppi SC,Bank El Ahly,3,1,2,4,HomeWin,FALSE,TRUE
2023032,2023-2024,10/22/2023,October,4,El Mokawloon,Zed FC,3,3,0,6,Tie,FALSE,TRUE
2023033,2023-2024,10/22/2023,October,4,Ismaily,Pharco FC,0,1,-1,1,AwayWin,FALSE,TRUE
2023034,2023-2024,10/22/2023,October,4,Modern Sport,Pyramids FC,0,1,-1,1,AwayWin,FALSE,TRUE
2023035,2023-2024,11/11/2023,November,4,El Gouna,Ahly SC,1,1,0,2,Tie,FALSE,TRUE
2023036,2023-2024,10/27/2023,October,5,Pyramids FC,El Masry,3,2,1,5,HomeWin,FALSE,TRUE
2023037,2023-2024,10/27/2023,October,5,Enppi SC,Zamalek,2,1,1,3,HomeWin,FALSE,TRUE
2023038,2023-2024,10/28/2023,October,5,Pharco FC,El Gouna,0,1,-1,1,AwayWin,FALSE,TRUE
2023039,2023-2024,10/28/2023,October,5,Zed FC,Smouha,1,1,0,2,Tie,FALSE,TRUE
2023040,2023-2024,10/28/2023,October,5,Ittihad Alex,El Mokawloon,3,2,1,5,HomeWin,FALSE,TRUE
2023041,2023-2024,10/29/2023,October,5,Talaea El Gaish,Cleopatra FC,1,0,1,1,HomeWin,FALSE,TRUE
2023042,2023-2024,10/30/2023,October,5,El Dakhlia,Ismaily,0,0,0,0,Tie,FALSE,TRUE
2023043,2023-2024,10/30/2023,October,5,Bank El Ahly,Modern Sport,1,2,-1,3,AwayWin,FALSE,TRUE
2023044,2023-2024,2/27/2024,February,5,Ahly SC,Baladiya,5,1,4,6,HomeWin,FALSE,TRUE
2023045,2023-2024,11/3/2023,November,6,Smouha,Ittihad Alex,0,1,-1,1,AwayWin,FALSE,TRUE
2023046,2023-2024,11/3/2023,November,6,Cleopatra FC,Pyramids FC,2,0,2,2,HomeWin,FALSE,TRUE
2023047,2023-2024,11/3/2023,November,6,Zamalek,Zed FC,1,2,-1,3,AwayWin,FALSE,TRUE
2023048,2023-2024,11/4/2023,November,6,El Gouna,El Dakhlia,2,0,2,2,HomeWin,FALSE,TRUE
2023049,2023-2024,11/4/2023,November,6,Baladiya,Pharco FC,3,2,1,5,HomeWin,FALSE,TRUE
2023050,2023-2024,11/4/2023,November,6,El Mokawloon,Ahly SC,1,2,-1,3,AwayWin,FALSE,TRUE
2023051,2023-2024,11/5/2023,November,6,Ismaily,Talaea El Gaish,2,3,-1,5,AwayWin,FALSE,TRUE
2023052,2023-2024,11/5/2023,November,6,Modern Sport,Enppi SC,0,1,-1,1,AwayWin,FALSE,TRUE
2023053,2023-2024,11/5/2023,November,6,El Masry,Bank El Ahly,0,4,-4,4,AwayWin,FALSE,TRUE
2023054,2023-2024,11/28/2023,November,7,Pyramids FC,Ismaily,2,1,1,3,HomeWin,FALSE,TRUE
2023055,2023-2024,11/28/2023,November,7,Ahly SC,Smouha,0,0,0,0,Tie,FALSE,TRUE
2023056,2023-2024,11/29/2023,November,7,Modern Sport,Zamalek,0,2,-2,2,AwayWin,FALSE,TRUE
2023057,2023-2024,11/30/2023,November,7,Ittihad Alex,Zed FC,0,0,0,0,Tie,FALSE,TRUE
2023058,2023-2024,11/30/2023,November,7,Talaea El Gaish,El Gouna,1,1,0,2,Tie,FALSE,TRUE
2023059,2023-2024,11/30/2023,November,7,Pharco FC,El Mokawloon,1,1,0,2,Tie,FALSE,TRUE
2023060,2023-2024,12/1/2023,December,7,Enppi SC,El Masry,1,2,-1,3,AwayWin,FALSE,TRUE
2023061,2023-2024,12/1/2023,December,7,El Dakhlia,Baladiya,0,0,0,0,Tie,FALSE,TRUE
2023062,2023-2024,12/1/2023,December,7,Bank El Ahly,Cleopatra FC,0,1,-1,1,AwayWin,FALSE,TRUE
2023063,2023-2024,12/4/2023,December,8,Smouha,Pharco FC,2,1,1,3,HomeWin,FALSE,TRUE
2023064,2023-2024,12/5/2023,December,8,Baladiya,Talaea El Gaish,0,2,-2,2,AwayWin,FALSE,TRUE
2023065,2023-2024,12/5/2023,December,8,Cleopatra FC,Enppi SC,4,2,2,6,HomeWin,FALSE,TRUE
2023066,2023-2024,12/5/2023,December,8,Ismaily,Bank El Ahly,2,1,1,3,HomeWin,FALSE,TRUE
2023067,2023-2024,12/6/2023,December,8,El Mokawloon,El Dakhlia,0,0,0,0,Tie,FALSE,TRUE
2023068,2023-2024,4/9/2024,April,8,El Gouna,Pyramids FC,0,4,-4,4,AwayWin,FALSE,TRUE
2023069,2023-2024,4/11/2024,April,8,El Masry,Modern Sport,1,2,-1,3,AwayWin,FALSE,TRUE
2023070,2023-2024,4/11/2024,April,8,Zed FC,Ahly SC,0,1,-1,1,AwayWin,FALSE,TRUE
2023071,2023-2024,4/11/2024,April,8,Zamalek,Ittihad Alex,3,0,3,3,HomeWin,FALSE,TRUE
2023072,2023-2024,12/14/2023,December,9,Bank El Ahly,El Gouna,2,3,-1,5,AwayWin,FALSE,TRUE
2023073,2023-2024,12/14/2023,December,9,Modern Sport,Cleopatra FC,1,1,0,2,Tie,FALSE,TRUE
2023074,2023-2024,12/14/2023,December,9,El Masry,Zamalek,1,0,1,1,HomeWin,FALSE,TRUE
2023075,2023-2024,12/14/2023,December,9,Pyramids FC,Baladiya,2,2,0,4,Tie,FALSE,TRUE
2023076,2023-2024,12/15/2023,December,9,El Dakhlia,Smouha,0,0,0,0,Tie,FALSE,TRUE
2023077,2023-2024,12/15/2023,December,9,Pharco FC,Zed FC,1,2,-1,3,AwayWin,FALSE,TRUE
2023078,2023-2024,12/15/2023,December,9,Talaea El Gaish,El Mokawloon,1,2,-1,3,AwayWin,FALSE,TRUE
2023079,2023-2024,12/16/2023,December,9,Enppi SC,Ismaily,1,0,1,1,HomeWin,FALSE,TRUE
2023080,2023-2024,5/7/2024,May,9,Ahly SC,Ittihad Alex,4,1,3,5,HomeWin,FALSE,TRUE
2023081,2023-2024,12/25/2023,December,10,El Gouna,Enppi SC,1,2,-1,3,AwayWin,FALSE,TRUE
2023082,2023-2024,12/25/2023,December,10,Baladiya,Bank El Ahly,0,2,-2,2,AwayWin,FALSE,TRUE
2023083,2023-2024,12/26/2023,December,10,Ittihad Alex,Pharco FC,3,1,2,4,HomeWin,FALSE,TRUE
2023084,2023-2024,12/27/2023,December,10,Zed FC,El Dakhlia,3,1,2,4,HomeWin,FALSE,TRUE
2023085,2023-2024,12/27/2023,December,10,Smouha,Talaea El Gaish,1,0,1,1,HomeWin,FALSE,TRUE
2023086,2023-2024,4/14/2024,April,10,Cleopatra FC,El Masry,1,1,0,2,Tie,FALSE,TRUE
2023087,2023-2024,4/14/2024,April,10,Ismaily,Modern Sport,1,1,0,2,Tie,FALSE,TRUE
2023088,2023-2024,4/15/2024,April,10,El Mokawloon,Pyramids FC,0,2,-2,2,AwayWin,FALSE,TRUE
2023089,2023-2024,4/15/2024,April,10,Zamalek,Ahly SC,2,1,1,3,HomeWin,TRUE,TRUE
2023090,2023-2024,12/30/2023,December,11,Bank El Ahly,El Mokawloon,3,1,2,4,HomeWin,FALSE,TRUE
2023091,2023-2024,12/30/2023,December,11,Talaea El Gaish,Zed FC,1,0,1,1,HomeWin,FALSE,TRUE
2023092,2023-2024,12/30/2023,December,11,Enppi SC,Baladiya,3,0,3,3,HomeWin,FALSE,TRUE
2023093,2023-2024,1/1/2024,January,11,El Dakhlia,Ittihad Alex,0,1,-1,1,AwayWin,FALSE,TRUE
2023094,2023-2024,1/1/2024,January,11,El Masry,Ismaily,1,1,0,2,Tie,FALSE,TRUE
2023095,2023-2024,6/13/2024,June,11,Modern Sport,El Gouna,3,1,2,4,HomeWin,FALSE,TRUE
2023096,2023-2024,6/13/2024,June,11,Pyramids FC,Smouha,3,0,3,3,HomeWin,FALSE,TRUE
2023097,2023-2024,6/14/2024,June,11,Cleopatra FC,Zamalek,1,2,-1,3,AwayWin,FALSE,TRUE
2023098,2023-2024,6/14/2024,June,11,Pharco FC,Ahly SC,1,2,-1,3,AwayWin,FALSE,TRUE
2023099,2023-2024,2/13/2024,February,12,El Gouna,El Masry,2,2,0,4,Tie,FALSE,TRUE
2023100,2023-2024,2/13/2024,February,12,Smouha,Bank El Ahly,1,1,0,2,Tie,FALSE,TRUE
2023101,2023-2024,2/14/2024,February,12,El Mokawloon,Enppi SC,0,1,-1,1,AwayWin,FALSE,TRUE
2023102,2023-2024,2/14/2024,February,12,Ittihad Alex,Talaea El Gaish,2,2,0,4,Tie,FALSE,TRUE
2023103,2023-2024,2/14/2024,February,12,Zed FC,Pyramids FC,0,0,0,0,Tie,FALSE,TRUE
2023104,2023-2024,2/15/2024,February,12,Baladiya,Modern Sport,1,0,1,1,HomeWin,FALSE,TRUE
2023105,2023-2024,2/15/2024,February,12,Ismaily,Cleopatra FC,2,1,1,3,HomeWin,FALSE,TRUE
2023106,2023-2024,6/21/2024,June,12,Zamalek,Pharco FC,2,0,2,2,HomeWin,FALSE,TRUE
2023107,2023-2024,6/21/2024,June,12,El Dakhlia,Ahly SC,1,2,-1,3,AwayWin,FALSE,TRUE
2023108,2023-2024,2/18/2024,February,13,Bank El Ahly,Zed FC,1,1,0,2,Tie,FALSE,TRUE
2023109,2023-2024,2/18/2024,February,13,Enppi SC,Smouha,0,0,0,0,Tie,FALSE,TRUE
2023110,2023-2024,2/18/2024,February,13,Pyramids FC,Ittihad Alex,1,0,1,1,HomeWin,FALSE,TRUE
2023111,2023-2024,2/19/2024,February,13,Modern Sport,El Mokawloon,2,2,0,4,Tie,FALSE,TRUE
2023112,2023-2024,2/19/2024,February,13,Ismaily,Zamalek,0,0,0,0,Tie,FALSE,TRUE
2023113,2023-2024,2/20/2024,February,13,Cleopatra FC,El Gouna,1,1,0,2,Tie,FALSE,TRUE
2023114,2023-2024,2/20/2024,February,13,El Dakhlia,Pharco FC,1,1,0,2,Tie,FALSE,TRUE
2023115,2023-2024,2/20/2024,February,13,El Masry,Baladiya,3,0,3,3,HomeWin,FALSE,TRUE
2023116,2023-2024,7/1/2024,July,13,Talaea El Gaish,Ahly SC,0,4,-4,4,AwayWin,FALSE,TRUE
2023117,2023-2024,2/23/2024,February,14,Baladiya,Cleopatra FC,3,5,-2,8,AwayWin,FALSE,TRUE
2023118,2023-2024,2/25/2024,February,14,Pharco FC,Talaea El Gaish,1,1,0,2,Tie,FALSE,TRUE
2023119,2023-2024,2/25/2024,February,14,Ittihad Alex,Bank El Ahly,0,0,0,0,Tie,FALSE,TRUE
2023120,2023-2024,2/26/2024,February,14,El Gouna,Ismaily,0,0,0,0,Tie,FALSE,TRUE
2023121,2023-2024,2/26/2024,February,14,Zed FC,Enppi SC,0,1,-1,1,AwayWin,FALSE,TRUE
2023122,2023-2024,2/26/2024,February,14,El Mokawloon,El Masry,0,1,-1,1,AwayWin,FALSE,TRUE
2023123,2023-2024,2/29/2024,February,14,Smouha,Modern Sport,1,1,0,2,Tie,FALSE,TRUE
2023124,2023-2024,2/29/2024,February,14,Zamalek,El Dakhlia,1,0,1,1,HomeWin,FALSE,TRUE
2023125,2023-2024,7/12/2024,July,14,Ahly SC,Pyramids FC,3,2,1,5,HomeWin,FALSE,TRUE
2023126,2023-2024,3/1/2024,March,15,Cleopatra FC,El Mokawloon,2,0,2,2,HomeWin,FALSE,TRUE
2023127,2023-2024,3/2/2024,March,15,Ismaily,Baladiya,0,1,-1,1,AwayWin,FALSE,TRUE
2023128,2023-2024,3/3/2024,March,15,Enppi SC,Ittihad Alex,1,2,-1,3,AwayWin,FALSE,TRUE
2023129,2023-2024,3/5/2024,March,15,Talaea El Gaish,El Dakhlia,0,0,0,0,Tie,FALSE,TRUE
2023130,2023-2024,3/5/2024,March,15,El Masry,Smouha,2,0,2,2,HomeWin,FALSE,TRUE
2023131,2023-2024,3/6/2024,March,15,Pyramids FC,Pharco FC,1,1,0,2,Tie,FALSE,TRUE
2023132,2023-2024,3/7/2024,March,15,Modern Sport,Zed FC,0,0,0,0,Tie,FALSE,TRUE
2023133,2023-2024,3/12/2024,March,15,El Gouna,Zamalek,3,2,1,5,HomeWin,FALSE,TRUE
2023134,2023-2024,3/12/2024,March,15,Bank El Ahly,Ahly SC,4,3,1,7,HomeWin,FALSE,TRUE
2023135,2023-2024,3/1/2024,March,16,Pharco FC,Bank El Ahly,2,1,1,3,HomeWin,FALSE,TRUE
2023136,2023-2024,3/8/2024,March,16,Baladiya,El Gouna,1,2,-1,3,AwayWin,FALSE,TRUE
2023137,2023-2024,3/9/2024,March,16,El Mokawloon,Ismaily,1,1,0,2,Tie,FALSE,TRUE
2023138,2023-2024,3/10/2024,March,16,Smouha,Cleopatra FC,1,0,1,1,HomeWin,FALSE,TRUE
2023139,2023-2024,3/10/2024,March,16,El Dakhlia,Pyramids FC,0,2,-2,2,AwayWin,FALSE,TRUE
2023140,2023-2024,3/11/2024,March,16,Ittihad Alex,Modern Sport,0,0,0,0,Tie,FALSE,TRUE
2023141,2023-2024,3/12/2024,March,16,Zed FC,El Masry,2,2,0,4,Tie,FALSE,TRUE
2023142,2023-2024,4/8/2024,April,16,Ahly SC,Enppi SC,2,2,0,4,Tie,FALSE,TRUE
2023143,2023-2024,7/11/2024,July,16,Talaea El Gaish,Zamalek,1,2,-1,3,AwayWin,FALSE,TRUE
2023144,2023-2024,4/3/2024,April,17,Cleopatra FC,Zed FC,1,1,0,2,Tie,FALSE,TRUE
2023145,2023-2024,4/3/2024,April,17,Ismaily,Smouha,2,1,1,3,HomeWin,FALSE,TRUE
2023146,2023-2024,4/3/2024,April,17,El Gouna,El Mokawloon,1,2,-1,3,AwayWin,FALSE,TRUE
2023147,2023-2024,4/4/2024,April,17,Bank El Ahly,El Dakhlia,1,0,1,1,HomeWin,FALSE,TRUE
2023148,2023-2024,4/4/2024,April,17,Enppi SC,Pharco FC,1,1,0,2,Tie,FALSE,TRUE
2023149,2023-2024,4/4/2024,April,17,El Masry,Ittihad Alex,2,3,-1,5,AwayWin,FALSE,TRUE
2023150,2023-2024,4/5/2024,April,17,Pyramids FC,Talaea El Gaish,0,0,0,0,Tie,FALSE,TRUE
2023151,2023-2024,7/15/2024,July,17,Zamalek,Baladiya,0,0,0,0,Tie,FALSE,TRUE
2023152,2023-2024,7/16/2024,July,17,Modern Sport,Ahly SC,1,2,-1,3,AwayWin,FALSE,TRUE
2023153,2023-2024,4/17/2024,April,18,El Gouna,Smouha,1,0,1,1,HomeWin,FALSE,TRUE
